pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,discoverymethod,disc_year
WASP-173 A b,13.4508,0.67254,-0.67254,1172.7927,57.2094,-57.2094,Transit,2018
LP 890-9 c,1.367,0.055,-0.039,25.3,NA,NA,Transit,2022
TOI-1203.01,2.918,0.046,-0.045,7.39,0.62,-0.62,Transit,2021
TOI-837 b,9.16894621,0.38110534,-0.26901554,120.45696625,18.43404761,-19.38753283,Transit,2020
WASP-47 b,12.86,0.1,-0.1,374,17,-16,Transit,2012
OGLE-2017-BLG-0448L b,4.08,NA,NA,15.6,13.8,-9.3,Microlensing,2024
BD-17 63 b,12.8,NA,NA,1639.99458012,63.5656814,-63.5656814,Radial Velocity,2008
TOI-1859 b,9.75181321,0.78462865,-0.78462865,68.6,NA,NA,Transit,2023
TIC 4672985 b,11.5004142,0.75100171,-0.72858375,4049.13390518,321.00669107,-321.00669107,Transit,2024
TOI-2803 A b,18.11371281,0.38110534,-0.35868738,309.88269682,26.37975778,-22.24798849,Transit,2023
K2-57 b,2.30905002,0.16813471,-0.13450777,5.94,NA,NA,Transit,2016
CoRoT-12 b,16.14,1.46,-1.46,291.438,22.247,-20.658,Transit,2010
WASP-160 B b,12.21781,0.526823,-0.459569,88.35674,13.98452,-14.30235,Transit,2018
TOI-132 b,3.42,0.13,-0.14,22.4,1.9,-1.92,Transit,2020
TOI-700 d,1.073,0.059,-0.054,1.25,NA,NA,Transit,2020
TOI-892 b,11.99363,0.22418,-0.22418,301.9385,22.2481,-22.2481,Transit,2020
TOI-1272 c,4.95,NA,NA,21.7,3.6,-3.6,Radial Velocity,2022
TOI-2169 A b,12.50922246,0.41473229,-0.40352331,329.58805806,24.47278734,-24.15495893,Transit,2025
TOI-2407 b,4.26,0.26,-0.26,16.8,NA,NA,Transit,2025
TOI-2876 b,9.6397234,0.33626942,-0.31385146,54.03082919,16.52707716,-16.52707716,Transit,2025
TOI-2886 b,18.6405349,0.45956821,-0.39231432,444.9597698,73.10053361,-73.10053361,Transit,2025
WASP-155 b,13.45077684,0.67253884,-0.67253884,276.8285425,57.20911326,-57.20911326,Transit,2025
LHS 1815 b,1.088,0.064,-0.064,1.58,0.64,-0.6,Transit,2020
HD 75898 c,12.6,NA,NA,2698.36317543,206.58846455,-200.23189641,Radial Velocity,2024
Kepler-963 c,0.6,0.2,-0.2,0.156,NA,NA,Transit,2024
TOI-654.01,2.378,0.089,-0.089,8.71,1.25,-1.25,Transit,2024
TOI-669 b,2.58606487,0.13042739,-0.11014467,10,1.4,-1.4,Transit,2023
TOI-1782.01,2.368,0.307,-0.244,6.2,NA,NA,Transit,2024
TOI-1937 A b,13.97759893,0.66132986,-0.6949568,638.83509807,54.03082919,-50.85254512,Transit,2023
Kepler-1489 c,0.51,0.08,-0.08,0.087,NA,NA,Transit,2024
HD 86728 b,3.03,NA,NA,9.43,0.56,-0.57,Radial Velocity,2025
KMT-2022-BLG-0303L b,14.2,NA,NA,163.04597279,130.30964687,-87.40281192,Microlensing,2024
TOI-5076 b,3.48935569,0.09975993,-0.094155440000000007,16.14568308,2.47906157,-2.47906157,Transit,2024
TOI-5398 c,3.52,0.19,-0.19,11.8,4.8,-4.7,Transit,2023
XO-2 N b,11.130537,0.134508,-0.134508,179.89178,7.94575,-7.94575,Transit,2007
KELT-6 b,14.5717,1.00881,-1.00881,165.2716,38.1396,-38.1396,Transit,2014
CoRoT-19 b,14.46,0.34,-0.34,352.78,19.07,-19.07,Transit,2011
Kepler-222 d,3.69,1.63,-1.63,13.2,NA,NA,Transit,2014
TOI-1899 b,11.09689089,0.33626942,-0.33626942,212.94503269,12.71313628,-12.71313628,Transit,2020
HIP 67522 b,9.9872018,0.23538859,-0.22417961,71.4,NA,NA,Transit,2020
TOI-122 b,2.72,0.18,-0.18,7.85,NA,NA,Transit,2020
TOI-1782.02,1.839,0.234,-0.185,4.04,NA,NA,Transit,2024
TOI-2005 b,11.99360935,0.67253884,-1.23298788,2034.1018048,NA,NA,Transit,2025
TOI-2236 b,14.36991326,0.35868738,-0.3474784,502.16888306,127.1313628,-123.95307873,Transit,2022
TOI-2969 b,12.32987877,0.89671846,-0.89671846,368.68095212,12.71313628,-12.71313628,Transit,2025
OGLE-2016-BLG-1598L b,13.6,NA,NA,120.77479466,95.3485221,-95.3485221,Microlensing,2024
OGLE-2016-BLG-1800L b,13.2,NA,NA,823.17557413,464.02947422,-464.02947422,Microlensing,2024
HAT-P-40 b,17.03768,1.90553,-1.90553,152.5584,41.3179,-41.3179,Transit,2012
Gaia-5 b,12.1,NA,NA,6633.07885409,168.44905571,-165.27077164,Astrometry,2025
GJ 1289 b,2.38,NA,NA,6.27,1.23,-1.25,Radial Velocity,2024
TOI-1199 b,10.5140239,0.28022452,-0.28022452,75.96098927,6.35656814,-6.35656814,Transit,2024
HD 87816 c,12.4,NA,NA,3877.5065654,683.33107505,-505.34716713,Radial Velocity,2025
HD 94890 b,13.3,NA,NA,676.97450691,50.85254512,-54.03082919,Radial Velocity,2025
TOI-2010 b,11.81426566,0.30264248,-0.30264248,408.7273314,17.48056238,-18.1162192,Transit,2023
HD 94890 c,12.5,NA,NA,2831.85110637,76.27881768,-79.45710175,Radial Velocity,2025
TIC 434398831 b,3.51,0.22,-0.21,12.1,NA,NA,Transit,2025
TIC 434398831 c,5.63,0.29,-0.28,27,NA,NA,Transit,2025
TOI-712 b,2.049,0.012,-0.08,4.85,NA,NA,Transit,2022
K2-360 c,4.02,NA,NA,15.23,1.82,-1.82,Radial Velocity,2024
EPIC 201595106 b,1.565,0.079,-0.079,7.67,0.75,-0.75,Transit,2021
TOI-2322 c,1.874,0.066,-0.057,18.1,4.34,-5.36,Transit,2025
KMT-2017-BLG-2197L b,12.5,NA,NA,2809.60311788,2634.79749403,-1560.53747837,Microlensing,2025
GJ 581 e,1.38,NA,NA,2.48,0.7,-0.42,Radial Velocity,2009
Kepler-279 e,4.13,0.69,-0.92,56,6,-4.9,Transit,2025
KMT-2022-BLG-2076L b,13.9,NA,NA,279.68899816,146.20106722,-143.02278315,Microlensing,2025
nu Oct A b,13.3,NA,NA,696.04421133,34.96112477,-34.96112477,Radial Velocity,2016
LHS 1478 b,1.242,0.051,-0.049,2.33,0.2,-0.2,Transit,2021
TOI-782 b,2.734,0.085,-0.085,19.1,NA,NA,Transit,2024
HIP 9618 c,3.42855926,0.0971864,-0.08596176,7,NA,NA,Transit,2023
KOBE-1 b,2.91,NA,NA,8.8,0.76,-0.76,Radial Velocity,2025
Gl 725 A b,1.48,NA,NA,2.78,0.35,-0.35,Radial Velocity,2025
KOBE-1 c,3.56,NA,NA,12.4,1.1,-1.1,Radial Velocity,2025
G 261-6 b,1.1,NA,NA,1.37,0.23,-0.22,Radial Velocity,2025
G 192-15 b,1.02,NA,NA,1.03,0.18,-0.18,Radial Velocity,2025
TOI-5817 b,3.08,0.14,-0.14,10.3,1.4,-1.3,Transit,2025
TOI-6324 b,1.059,0.041,-0.041,1.17,0.22,-0.22,Transit,2025
WASP-22 b,13.78707,1.56926,-1.56926,212.9461,60.3877,-60.3877,Transit,2010
OGLE-2016-BLG-0007L b,1.09,NA,NA,1.32,0.91,-0.67,Microlensing,2025
KMT-2023-BLG-0949L b,12.8,NA,NA,1900.61387386,1385.73185452,-988.44634577,Microlensing,2025
GJ 3998 c,2.5,NA,NA,6.82,0.78,-0.75,Radial Velocity,2016
Kepler-105 b,2.53,0.07,-0.07,10.8,2.3,-2.3,Transit,2013
Kepler-105 c,1.44,0.04,-0.04,5.6,1.2,-1.2,Transit,2014
NGTS-35 b,10.9,0.65,-0.65,152,22,-19,Transit,2025
TOI-1294 c,14.3,NA,NA,147,15,-14,Radial Velocity,2024
KMT-2023-BLG-0830L b,4.41,NA,NA,17.79839079,20.34101805,-10.48833743,Microlensing,2025
Kepler-1656 b,4.574,0.106,-0.106,47.8,6.2,-3.3,Transit,2018
KMT-2024-BLG-1281L b,4.59,NA,NA,19.06970442,20.97667486,-11.44182265,Microlensing,2025
KMT-2017-BLG-0849L b,2.41,NA,NA,6.39,7.8,-3.09,Microlensing,2024
ZTF J1828+2308 b,11.13051784,0.21297063,-0.21297063,6356.56814,317.828407,-317.828407,Transit,2025
KMT-2017-BLG-2331L b,14.2,NA,NA,171,137,-88,Microlensing,2024
KMT-2023-BLG-1743L b,12.1,NA,NA,6356.56814,9534.85221,-3178.28407,Microlensing,2024
TOI-406 c,1.32,0.12,-0.12,2.08,0.23,-0.22,Transit,2024
KMT-2019-BLG-0578L b,13.7,NA,NA,381.3940884,381.3940884,-190.6970442,Microlensing,2025
Barnard d,0.694,NA,NA,0.263,0.024,-0.024,Radial Velocity,2025
K2-271 b,7.28,0.23,-0.23,41.8,NA,NA,Transit,2018
MOA-2022-BLG-091L b,13,NA,NA,1141.00398113,635.656814,-530.77343969,Microlensing,2025
KMT-2024-BLG-1209L b,13.2,NA,NA,839.06699448,498.99059899,-368.68095212,Microlensing,2025
K2-214 b,2.51,0.14,-0.07,6.85,NA,NA,Transit,2018
Kepler-391 c,2.88,0.33,-0.33,450,NA,NA,Transit,2014
TOI-238 b,1.559,0.047,-0.047,3.37,0.49,-0.49,Transit,2024
K2-220 b,2.37,0.14,-0.07,6.21,NA,NA,Transit,2018
TOI-4562 c,12.8,NA,NA,1833.86990839,117.59651059,-177.98390792,Transit Timing Variations,2024
Kepler-450 b,6.14,0.33,-0.33,19.4,11.1,-6.8,Transit,2015
Kepler-407 b,1.19,0.05,-0.05,1.93,0.5,-0.5,Transit,2014
BEBOP-3 b,14.2,NA,NA,177.34825111,16.20924876,-15.25576354,Radial Velocity,2025
K2-37 c,2.41,0.15,-0.06,6.39,NA,NA,Transit,2016
Kepler-134 b,2,0.39,-0.39,4.66,NA,NA,Transit,2014
K2-37 d,2.31,0.21,-0.07,12.5,6.2,-6.1,Transit,2016
WASP-85 A b,13.89916,0.33627,-0.33627,402.05495,20.65895,-20.65895,Transit,2016
TOI-1227 b,9.57246952,0.75100171,-0.582867,66.5,NA,NA,Transit,2022
HD 207496 b,2.25,0.12,-0.1,6.1,1.6,-1.6,Transit,2023
GJ 806 b,1.331,0.023,-0.023,1.9,0.17,-0.17,Transit,2023
HD 73344 c,13.5,NA,NA,118.54999581,6.99222495,-6.67439655,Radial Velocity,2025
GJ 317 b,13.3,NA,NA,794.5,222.5,-127.1,Radial Velocity,2007
GJ 463 b,13.1,NA,NA,1080.6165838,95.3485221,-95.3485221,Radial Velocity,2022
GJ 9773 b,14.2,NA,NA,172.580825,5.08525451,-5.08525451,Radial Velocity,2025
Kepler-228 c,2.7,1.24,-1.24,7.75,NA,NA,Transit,2014
HD 15906 c,2.93,0.07,-0.06,8.91,NA,NA,Transit,2023
Kepler-725 b,10.8,0.6,-0.6,81.6,NA,NA,Transit,2016
MOA-2022-BLG-033L b,3.52,NA,NA,12.15,9.41,-6.25,Microlensing,2025
KMT-2023-BLG-0119L b,11,NA,NA,83.7,53.46,-45.75,Microlensing,2025
K2-233 c,1.272,0.038,-0.038,4.6,1.8,-1.7,Transit,2018
WISPIT 2 b,17.93436912,NA,NA,1541.46777395,298.75870258,-184.34047606,Imaging,2025
WISPIT 1 c,12.8,NA,NA,1684.4905571,254.2627256,-190.6970442,Imaging,2025
KOI-134 c,9.86,NA,NA,69.92224954,5.40308292,-6.67439655,Transit Timing Variations,2025
TOI-4600 c,9.42,0.42,-0.41,2946.26933289,NA,NA,Transit,2023
Kepler-103 c,5.4539,0.177,-0.1746,58.47,11.17,-11.43,Transit,2014
TOI-1472 c,3.334,0.08,-0.08,21.13,0.96,-0.99,Radial Velocity,2025
Kepler-495 c,1.21936414,NA,NA,1.98,NA,NA,Transit,2021
Kepler-103 b,3.4857,0.0567,-0.0536,11.67,4.31,-4.73,Transit,2014
Kepler-278 b,3.955,0.08,-0.08,56,37,-13,Transit,2014
HD 224018 b,0.91,0.64,-0.57,4.1,0.8,-0.8,Radial Velocity,2025
Kepler-391 b,2.5,0.29,-0.29,1100,NA,NA,Transit,2014
HD 93963 A b,1.46954368,0.07347231,-0.06596084,2.8,2.3,-2.3,Transit,2022
KOI-351 h,11.252,0.306,-0.306,203,16,-16,Transit,2013
K2-406 b,4.602,0.311,-0.292,19.2,NA,NA,Transit,2022
TOI-6695 c,13.6,NA,NA,460.85119015,9.53485221,-9.53485221,Radial Velocity,2025
Kepler-93 b,1.478,0.019,-0.019,4.66,0.53,-0.53,Transit,2014
Kepler-166 d,1.73,0.15,-0.1,3.64,NA,NA,Transit,2016
Kepler-1732 b,4.09903273,NA,NA,15.7,NA,NA,Transit,2021
Kepler-1026 b,2.21,0.33,-0.15,5.52,NA,NA,Transit,2016
K2-175 b,2.03803688,0.35536293,-0.27066826,4.81,NA,NA,Transit,2018
GJ 1061 b,1.04,NA,NA,1.11,0.11,-0.09,Radial Velocity,2020
ups And d,12.5,NA,NA,3257.74117175,222.4798849,-1048.8337431,Radial Velocity,1999
K2-176 b,1.49090097,0.12341971,-0.09253438,2.83,NA,NA,Transit,2018
K2-177 b,2.1162048,0.28262597,-0.15917785,5.13,NA,NA,Transit,2018
Kepler-9 d,1.64,0.19,-0.14,8.41466053,4.18940522,-4.18940522,Transit,2010
SWEEPS-4 b,9.079,1.121,-1.121,1207.7,NA,NA,Transit,2006
K2-183 b,1.1,0.1,-0.08,1.37,NA,NA,Transit,2018
K2-341 b,3.21,0.25,-0.19,10.4,NA,NA,Transit,2021
K2-263 b,2.41,0.12,-0.12,14.9,2.1,-2.1,Transit,2018
K2-187 e,1.9,0.3,-0.3,4.27,NA,NA,Transit,2018
K2-189 b,1.403,0.079,-0.043,2.55,NA,NA,Transit,2018
Kepler-257 d,4.95,2.48,-2.48,21.7,NA,NA,Transit,2014
Kepler-42 b,0.78,0.22,-0.22,0.705944,NA,NA,Transit,2011
K2-381 c,2,0.184,-0.148,4.66,NA,NA,Transit,2022
K2-199 b,1.73,0.05,-0.04,6.9,1.8,-1.8,Transit,2018
K2-151 b,1.49,0.08,-0.08,2.83,NA,NA,Transit,2018
Kepler-197 b,1.02,0.04,-0.04,1.04,NA,NA,Transit,2014
K2-157 b,0.935,0.09,-0.09,1.14,0.41,-0.42,Transit,2018
eps Tau b,12.7,NA,NA,2285.18624633,17.79839079,-17.79839079,Radial Velocity,2006
HD 109749 b,11.1,NA,NA,85.8141,14.30235,-14.30235,Radial Velocity,2005
gam Cep b,12.7,NA,NA,2097.6674862,731.0053361,-889.9195396,Radial Velocity,2003
TOI-128.01,2.21898,0.10878,-0.10878,5.56,NA,NA,Transit,2024
HD 111232 b,12.6,NA,NA,2531.50326176,358.5104431,-152.23980695,Radial Velocity,2003
51 Peg b,14.3,NA,NA,146.2018,19.0698,-3.1783,Radial Velocity,1995
4 UMa b,12.6,NA,NA,2511.48007211,63.24785299,-120.13913785,Radial Velocity,2006
GJ 433 b,2.33,NA,NA,6.043,0.597,-0.597,Radial Velocity,2011
Kepler-65 c,2.58,0.06,-0.06,5.4,1.7,-1.7,Transit,2012
Kepler-7 b,18.180998,0.145717,-0.145717,140.16303,13.66669,-13.34886,Transit,2009
KOI-12 b,13.78707,0.67254,-0.56045,349.613,1112.405,-254.264,Transit,2015
HD 116029 b,13.6,NA,NA,444.962,92.1707,-92.1707,Radial Velocity,2011
GJ 676 A b,12.8,NA,NA,1840.86213334,149.06152288,-151.60415014,Radial Velocity,2010
HD 117618 b,8.59,NA,NA,55.30242,4.44962,-4.44962,Radial Velocity,2004
7 CMa b,13.4,NA,NA,587.9855,19.0698,-19.0698,Radial Velocity,2011
HD 125612 d,12.7,NA,NA,2281.37230545,296.21607532,-141.43364112,Radial Velocity,2009
AB Pic b,12.3,NA,NA,4290.5,158.9,-158.9,Imaging,2005
GJ 581 b,4.79,NA,NA,20.5,6.2,-3.5,Radial Velocity,2005
HD 11977 b,12.7,NA,NA,2080,NA,NA,Radial Velocity,2005
BD-10 3166 b,14.1,NA,NA,187.5197,22.2481,-22.2481,Radial Velocity,2000
GJ 581 c,2.5,NA,NA,6.81,0.21,-1.16,Radial Velocity,2007
BD+14 4559 b,13.8,NA,NA,330.5432,149.3801,-149.3801,Radial Velocity,2009
GJ 876 c,14,NA,NA,226.9846,1.2395,-1.2395,Radial Velocity,2000
HD 101930 b,10.6,NA,NA,79.4575,6.3566,-6.3566,Radial Velocity,2005
BD+20 2457 c,12.4,NA,NA,3963.17,NA,NA,Radial Velocity,2009
Kepler-40 b,13.11,0.45,-0.45,699.2,127.1,-127.1,Transit,2010
GSC 06214-00210 b,20.1762,5.6045,-5.6045,5000,300,-300,Imaging,2010
Kepler-123 b,2.94,0.57,-0.57,55.3,31.2,-27.8,Transit,2014
CoRoT-7 c,2.83,NA,NA,8.4,0.9,-0.9,Radial Velocity,2009
HD 108147 b,10.9,NA,NA,82.95,12.713,-12.713,Radial Velocity,2002
HD 108874 b,13.6,NA,NA,451.3186,28.6047,-28.6047,Radial Velocity,2002
K2-383 b,1.564,0.118,-0.106,3.07,NA,NA,Transit,2022
CT Cha b,24.66,9.08,-6.73,5403,1907,-1907,Imaging,2007
Kepler-6 b,14.616536,0.201762,-0.369897,212.31044,12.07754,-11.12405,Transit,2009
HD 136418 b,13.3,NA,NA,680.1562,47.6745,-47.6745,Radial Velocity,2009
HD 69830 b,3.17,NA,NA,10.2,NA,NA,Radial Velocity,2006
HD 164509 b,14.3,NA,NA,140.79869,26.37989,-26.37989,Radial Velocity,2010
TOI-2134 c,7.27,0.42,-0.42,41.89,7.69,-7.83,Transit,2023
Kepler-267 b,1.98,0.09,-0.09,37.9,21.3,-17.9,Transit,2014
HD 192699 b,13.4,NA,NA,666.17168,29.55819,-29.55819,Radial Velocity,2007
HD 145377 b,12.8,NA,NA,1913.3366,152.5584,-152.5584,Radial Velocity,2008
HD 196050 b,12.9,NA,NA,1493.7935129,254.2627256,-254.2627256,Radial Velocity,2002
HD 147018 b,13.4,NA,NA,674,20,-20,Radial Velocity,2009
HD 20003 b,3.43,NA,NA,11.66,1.04,-1.06,Radial Velocity,2019
Kepler-1713 b,1.71673535,NA,NA,3.59,NA,NA,Transit,2021
HD 196885 A b,13.2,NA,NA,819.97,50.85,-50.85,Radial Velocity,2007
HD 149143 b,13.6,NA,NA,422.7139,47.6745,-47.6745,Radial Velocity,2005
HD 126614 b,12.7,NA,NA,107.74382997,64.83699503,-6.03873973,Radial Velocity,2009
HD 152581 b,13.4,NA,NA,594.02427,22.56593,-22.56593,Radial Velocity,2011
HD 177830 b,13.5,NA,NA,537.1327,63.566,-63.566,Radial Velocity,1999
HD 128311 c,13,NA,NA,1204.25787,293.67492,-137.30256,Radial Velocity,2005
HD 154672 b,12.8,NA,NA,1706.7471,123.9537,-123.9537,Radial Velocity,2008
HD 178911 B b,12.6,NA,NA,2552.1749,797.7533,-797.7533,Radial Velocity,2001
HD 155358 b,13.8,NA,NA,314.6517,25.4264,-25.4264,Radial Velocity,2007
HD 13189 b,12.4,NA,NA,3480.2385,928.0636,-928.0636,Radial Velocity,2005
HD 131496 b,13.4,NA,NA,572.094,31.783,-31.783,Radial Velocity,2011
HD 156668 b,1.87,NA,NA,4.15,0.58,-0.58,Radial Velocity,2010
HD 134060 c,5.91,NA,NA,29.29,4.43,-4.24,Radial Velocity,2019
HD 158038 b,13.5,NA,NA,486.2799,149.3801,-149.3801,Radial Velocity,2011
HD 187085 b,13.9,NA,NA,265.70588,3.49613,-3.49613,Radial Velocity,2006
24 Sex b,13.4,NA,NA,632.46,82.63,-120.77,Radial Velocity,2010
HD 206610 b,13.4,NA,NA,647.10188,20.65895,-20.65895,Radial Velocity,2009
HD 63454 b,12.31,NA,NA,79.4575,3.1783,-3.1783,Radial Velocity,2005
HD 62509 b,13.3,NA,NA,731,140,-140,Radial Velocity,2006
K2-27 b,4.74,0.13,-0.06,30.2,3.5,-3.6,Transit,2016
HD 20781 c,2.17,NA,NA,5.33,0.7,-0.67,Radial Velocity,2019
HD 285968 b,2.83,NA,NA,8.4,NA,NA,Radial Velocity,2008
HD 69830 d,4.45,NA,NA,18.1,NA,NA,Radial Velocity,2006
HD 63765 b,14.2,NA,NA,168.4499,9.5349,-9.5349,Radial Velocity,2009
rho CrB e,1.77,NA,NA,3.79,0.53,-0.54,Radial Velocity,2023
HD 28678 b,13.5,NA,NA,490.09386,23.20159,-23.20159,Radial Velocity,2011
HD 70642 b,13,NA,NA,1239.5307873,92.17023803,-85.81366989,Radial Velocity,2003
HD 30562 b,13.6,NA,NA,467.20775829,143.02278315,-57.20911326,Radial Velocity,2009
HD 73267 b,13,NA,NA,1321.53051631,216.44114517,-164.95294323,Radial Velocity,2008
HD 210702 b,13.6,NA,NA,481.5100366,19.70536123,-16.84490557,Radial Velocity,2007
HD 212771 b,13.3,NA,NA,759.6137,85.8141,-85.8141,Radial Velocity,2009
HD 31527 c,3.85,NA,NA,14.16,1.28,-1.23,Radial Velocity,2019
HD 31527 d,3.46,NA,NA,11.82,1.7,-1.64,Radial Velocity,2019
HD 31527 b,3.22,NA,NA,10.47,0.89,-0.87,Radial Velocity,2019
HIP 111909 b,13.7,NA,NA,384.57237247,31.7828407,-31.7828407,Radial Velocity,2025
HD 32518 b,13.2,NA,NA,905.49313154,50.85254512,-54.3486576,Radial Velocity,2009
HD 216435 b,13.7,NA,NA,400.4,41.3,-41.3,Radial Velocity,2002
HD 216437 b,13,NA,NA,1334.8793094,222.4798849,-222.4798849,Radial Velocity,2002
HD 82886 b,13.3,NA,NA,740.5439,104.8839,-104.8839,Radial Velocity,2011
HD 8574 b,13.4,NA,NA,645.1949,44.4962,-44.4962,Radial Velocity,2002
HD 86081 b,13.6,NA,NA,470.3884,73.1009,-73.1009,Radial Velocity,2006
HD 37124 d,14,NA,NA,221.20968,18.75197,-18.75197,Radial Velocity,2005
HD 9446 c,13.4,NA,NA,578.426,54.0288,-54.0288,Radial Velocity,2009
HD 96063 b,13.7,NA,NA,403.6441,85.8141,-85.8141,Radial Velocity,2011
HD 8673 b,12.3,NA,NA,4210.59073594,536.49435102,-450.04502431,Radial Velocity,2009
Kepler-263 b,2.67,1.45,-1.45,7.61,NA,NA,Transit,2014
HD 219828 b,4.59,NA,NA,19.06970442,1.58914204,-1.58914204,Radial Velocity,2007
HD 38529 b,14.1,NA,NA,206.58846455,17.16273398,-18.1162192,Radial Velocity,2000
HD 99492 b,5.44,NA,NA,25.5,0.6,-0.6,Radial Velocity,2004
HD 99706 b,13.7,NA,NA,390.9309,60.3877,-60.3877,Radial Velocity,2011
HIP 14810 d,14.1,NA,NA,187.5197,31.783,-31.783,Radial Velocity,2009
Kepler-746 b,1.11,0.13,-0.09,1.41,NA,NA,Transit,2016
55 Cnc f,7.59,NA,NA,44.812,3.814,-3.814,Radial Velocity,2007
K2-384 d,1.392,0.118,-0.075,2.52,NA,NA,Transit,2022
HATS-1 b,14.594,1.816,-1.098,589.55,83.268,-62.292,Transit,2012
HD 40979 b,12.9,NA,NA,1484.2661,108.0622,-108.0622,Radial Velocity,2002
xi Aql b,13.4,NA,NA,616.90493799,28.92238504,-56.89128485,Radial Velocity,2007
OGLE-TR-132 b,13.45,1.68,-1.23,375.02,44.49,-41.32,Transit,2004
K2-385 b,1.539,0.145,-0.126,2.98,NA,NA,Transit,2022
HD 23079 b,13.2,NA,NA,845.42356262,15.89142035,-15.89142035,Radial Velocity,2001
HD 4203 b,13.3,NA,NA,708.7609,66.7443,-66.7443,Radial Velocity,2001
HD 43691 b,13.2,NA,NA,810.4665,108.0622,-108.0622,Radial Velocity,2007
HD 41004 B b,12.1,NA,NA,5838.29,69.92,-69.92,Radial Velocity,2003
tau Boo b,12.8,NA,NA,1891,89,-89,Radial Velocity,1996
K2-386 b,2.32,0.071,-0.067,5.99,NA,NA,Transit,2022
HD 231701 b,13.7,NA,NA,359.1479,79.4575,-79.4575,Radial Velocity,2007
HD 204313 b,12.9,NA,NA,1466.7780983,409.99864503,-97.25549254,Radial Velocity,2010
Kepler-1738 b,2.82472883,NA,NA,8.37,NA,NA,Transit,2021
HD 5319 b,13.5,NA,NA,494.54348,13.34886,-13.34886,Radial Velocity,2007
Pr0201 b,14.2,NA,NA,171.6282,38.1396,-38.1396,Radial Velocity,2012
K2-368 d,1.948,0.152,-0.143,4.45,NA,NA,Transit,2022
Pr0211 b,13.4,NA,NA,597.5204,9.5349,-9.5349,Radial Velocity,2012
bet Cnc b,12.6,NA,NA,2479,254.3,-254.3,Radial Velocity,2014
bet UMi b,12.7,NA,NA,1938.7,317.8,-317.8,Radial Velocity,2014
Kapteyn c,2.54,NA,NA,7,1.2,-1,Radial Velocity,2014
Kepler-754 b,2.01,0.48,-0.26,4.7,NA,NA,Transit,2016
HD 207832 c,14,NA,NA,232.0159,57.2094,-15.8915,Radial Velocity,2012
CoRoT-24 b,3.7,0.4,-0.4,5.7,NA,NA,Transit,2014
CoRoT-24 c,5,0.5,-0.5,28,11,-11,Transit,2014
HIP 105854 b,12.6,NA,NA,2606.1,63.6,-63.6,Radial Velocity,2014
K2-138 c,2.299,0.12,-0.087,6.31,1.13,-1.23,Transit,2017
HATS-63 b,13.529263,0.437151,-0.437151,305.1168,38.1396,-38.1396,Transit,2018
CoRoT-22 b,4.88,0.17,-0.39,12.2,14,-8.8,Transit,2014
TYC 1422-614-1 b,13.3,NA,NA,794.5,127.1,-127.1,Radial Velocity,2014
TYC 1422-614-1 c,12.5,NA,NA,3178,318,-318,Radial Velocity,2014
BD-11 4672 b,14.1,NA,NA,206.5895,15.8915,-19.0698,Radial Velocity,2014
BD+49 828 b,13.5,NA,NA,508.5,127.1,-63.6,Radial Velocity,2015
HD 1666 b,12.7,NA,NA,2040,99,-70,Radial Velocity,2015
HD 67087 c,12.9,NA,NA,1540,3180,-1150,Radial Velocity,2015
Kepler-268 b,2.55,0.47,-0.47,7.04,NA,NA,Transit,2014
HATS-11 b,18.03,0.72,-0.72,263.7989,31.783,-31.783,Transit,2016
Kepler-47 c,4.65,0.09,-0.07,3.17,2.18,-1.25,Transit,2012
K2-4 b,2.1,0.2,-0.19,5.06,NA,NA,Transit,2015
Kepler-772 b,1.82,0.37,-0.24,3.97,NA,NA,Transit,2016
K2-384 f,2.222,0.091,-0.082,5.57,NA,NA,Transit,2022
HD 27631 b,13.5,NA,NA,495.81231492,63.5656814,-47.67426105,Radial Velocity,2012
TOI-178 f,2.417,0.041,-0.048,5.63,0.45,-0.41,Transit,2021
HD 24064 b,12.3,NA,NA,4096.8287,918.5287,-918.5287,Radial Velocity,2015
K2-21 c,2.49,0.17,-0.19,6.76,NA,NA,Transit,2015
K2-268 d,1.49,0.14,-0.07,2.83,NA,NA,Transit,2021
HD 98649 b,12.5,NA,NA,3082.9355479,731.0053361,-603.8739733,Radial Velocity,2012
K2-9 b,2.25,0.53,-0.96,5.69,NA,NA,Transit,2015
CoRoT-29 b,10.0881,1.79344,-1.79344,270.1555,63.566,-63.566,Transit,2015
K2-268 e,1.33,0.11,-0.08,2.33,NA,NA,Transit,2021
HATS-39 b,17.59813,1.34508,-1.34508,200.2329,41.3179,-41.3179,Transit,2018
HU Aqr AB c,12.9,NA,NA,1430.235,158.915,-158.915,Eclipse Timing Variations,2011
HD 164595 b,4.16,NA,NA,16.14,2.72,-2.72,Radial Velocity,2015
K2-8 b,3.58,0.71,-0.71,12.5,NA,NA,Transit,2015
kap And b,12.3,NA,NA,4327.36,7323.224,-332.874,Imaging,2012
PH1 b,6.18,0.17,-0.17,169,NA,NA,Transit,2012
GJ 676 A e,2.47,NA,NA,6.67439655,0.63565681,-0.63565681,Radial Velocity,2012
BD+15 2940 b,13.7,NA,NA,352.78,NA,NA,Radial Velocity,2013
